hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,customer_id,customer_name
City Hotel,1,405,2016,August,34,18,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-10-21,55756,Sameer Shah
City Hotel,0,6,2017,February,5,4,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,100.3,0,3,Check-Out,2017-02-09,105560,Sameer Shah
City Hotel,1,396,2017,April,17,25,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,90.0,0,0,Canceled,2016-04-17,66869,Amit Singh
Resort Hotel,0,128,2016,September,40,30,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,96.23,0,0,Check-Out,2016-10-07,28708,Sameer Shah
City Hotel,1,4,2017,February,8,21,0,3,0,0.0,0,SC,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,0.0,0,0,Canceled,2017-02-17,63897,Rohan Mehta
City Hotel,0,111,2017,April,14,3,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,95.0,0,1,Check-Out,2017-04-05,109111,Sahil Bansal
Resort Hotel,1,233,2017,August,34,21,1,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,153.75,0,2,Canceled,2017-01-13,13703,Manish Yadav
Resort Hotel,0,0,2016,February,7,8,1,0,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient,55.0,0,0,Check-Out,2016-02-09,20864,Sameer Shah
City Hotel,0,8,2017,August,34,23,0,2,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.5,0,0,Check-Out,2017-08-25,118893,Neha Gupta
City Hotel,0,206,2017,August,31,3,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,144.0,0,0,Check-Out,2017-08-07,117705,Neha Gupta
City Hotel,0,48,2015,October,40,2,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,73.51,0,0,Check-Out,2015-10-05,44371,Kunal Joshi
City Hotel,0,19,2016,September,38,12,1,0,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,0,Check-Out,2016-09-13,97265,Vivek Patel
Resort Hotel,1,134,2016,August,34,17,2,4,3,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,274.0,0,0,Canceled,2016-06-30,7734,Diya Kapoor
Resort Hotel,0,5,2016,September,36,3,2,2,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,170.1,0,0,Check-Out,2016-09-07,27789,Rohan Mehta
Resort Hotel,0,0,2016,November,46,11,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,85.0,0,0,Check-Out,2016-11-12,30145,Diya Kapoor
City Hotel,0,12,2017,February,8,20,1,1,1,0.0,0,BB,ESP,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,90.0,0,0,Check-Out,2017-02-22,106246,Neha Gupta
City Hotel,1,283,2016,October,43,16,2,0,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,96.0,0,0,Canceled,2016-02-09,58939,Rohan Mehta
City Hotel,1,326,2015,September,37,8,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0,Canceled,2015-05-28,74996,Tanvi Jain
Resort Hotel,0,84,2017,April,16,18,1,5,1,0.0,0,BB,ITA,Direct,Direct,0,0,0,E,E,1,No Deposit,,,0,Transient-Party,74.6,0,0,Check-Out,2017-04-24,35588,Sahil Bansal
City Hotel,0,86,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,68.0,0,Transient-Party,90.0,0,0,Check-Out,2015-09-11,42843,Kritika Rao
Resort Hotel,0,204,2016,August,32,5,2,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,242.0,,0,Transient,159.5,0,2,Check-Out,2016-08-11,26868,Vivek Patel
Resort Hotel,0,1,2016,April,18,29,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,D,D,0,No Deposit,,402.0,0,Transient,72.5,0,0,Check-Out,2016-05-01,22149,Kritika Rao
City Hotel,1,100,2015,October,44,31,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-10-19,45610,Amit Singh
City Hotel,0,0,2016,December,49,1,0,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.0,0,1,Check-Out,2016-12-03,102721,Tanvi Jain
Resort Hotel,0,5,2016,February,7,8,6,15,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,363.0,,0,Transient,75.81,1,0,Check-Out,2016-02-29,21514,Neha Gupta
City Hotel,0,104,2016,May,20,14,2,1,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,159.3,0,2,Check-Out,2016-05-17,89131,Riya Verma
City Hotel,0,19,2015,September,39,20,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,1,No Deposit,14.0,84.0,0,Transient,124.0,0,0,Check-Out,2015-09-21,43681,Sameer Shah
Resort Hotel,0,1,2015,December,50,12,0,1,2,0.0,1,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,79.0,1,1,Check-Out,2015-12-13,19395,Sameer Shah
Resort Hotel,0,83,2017,January,2,10,4,10,1,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,147.0,,0,Transient,50.96,0,0,Check-Out,2017-01-24,32460,Riya Verma
City Hotel,0,56,2015,November,45,6,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,A,0,No Deposit,28.0,,0,Transient,60.0,0,1,Check-Out,2015-11-09,45656,Sameer Shah
City Hotel,1,111,2017,June,26,29,0,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,230.0,0,0,Canceled,2017-03-14,71268,Neha Gupta
City Hotel,1,265,2016,November,48,20,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,2,Canceled,2016-09-23,60869,Arjun Sharma
City Hotel,0,93,2017,April,16,21,2,6,2,1.0,0,HB,EST,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,184.5,0,1,Check-Out,2017-04-29,110695,Amit Singh
City Hotel,0,53,2017,June,26,25,1,0,1,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,2017-06-26,114780,Arjun Sharma
City Hotel,1,305,2016,November,45,4,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,0,Transient,89.0,0,0,Canceled,2016-02-01,60146,Kunal Joshi
Resort Hotel,0,336,2016,September,38,15,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,73.5,1,0,Check-Out,2016-09-19,28167,Kunal Joshi
City Hotel,0,188,2016,August,33,8,1,1,2,1.0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,164.25,0,1,Check-Out,2016-08-10,94886,Riya Verma
Resort Hotel,0,0,2015,December,51,18,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,A,0,No Deposit,127.0,,0,Transient,30.5,0,1,Check-Out,2015-12-19,15244,Kunal Joshi
City Hotel,0,175,2016,July,29,10,4,6,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,99.45,0,1,Check-Out,2016-07-20,93429,Diya Kapoor
City Hotel,0,52,2017,April,17,28,0,1,2,0.0,0,BB,CN,Corporate,Corporate,0,0,0,A,A,1,Refundable,,40.0,0,Transient-Party,77.0,1,1,Check-Out,2017-04-29,110710,Vivek Patel
Resort Hotel,1,11,2015,December,49,5,2,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,,,0,Transient-Party,68.0,0,0,Canceled,2015-12-02,18981,Manish Yadav
City Hotel,1,194,2016,July,28,9,2,1,0,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient,86.63,0,0,Canceled,2015-12-30,54325,Arjun Sharma
City Hotel,0,18,2016,June,25,13,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,7.0,,0,Transient,97.02,0,0,Check-Out,2016-06-14,91053,Sahil Bansal
City Hotel,0,2,2016,May,19,4,0,1,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,,153.0,0,Transient,95.0,0,0,Check-Out,2016-05-05,88491,Aisha Khan
City Hotel,0,0,2017,March,12,21,0,2,1,0.0,0,BB,PRT,Complementary,Direct,1,0,1,A,D,1,No Deposit,,45.0,0,Transient,0.0,0,1,Check-Out,2017-03-23,106009,Priya Nair
City Hotel,0,2,2016,July,29,11,1,2,1,0.0,0,BB,PRT,Complementary,Corporate,1,2,6,A,A,0,No Deposit,,45.0,0,Transient,0.0,0,1,Check-Out,2016-07-14,79114,Sahil Bansal
City Hotel,0,28,2017,April,17,29,0,1,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.0,0,1,Check-Out,2017-04-30,110773,Rohan Mehta
Resort Hotel,0,0,2015,September,36,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,88.0,,0,Transient,134.0,0,0,Check-Out,2015-09-03,1618,Riya Verma
Resort Hotel,0,4,2017,February,6,7,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,154.0,0,Transient,35.0,0,0,Check-Out,2017-02-10,33028,Kritika Rao
City Hotel,1,181,2016,October,42,11,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,,0,Transient-Party,120.0,0,0,No-Show,2016-10-11,58455,Arjun Sharma
City Hotel,0,1,2016,November,48,22,0,3,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9.0,,0,Transient,100.0,0,1,Check-Out,2016-11-25,102347,Kritika Rao
City Hotel,0,12,2016,October,44,25,0,3,1,0.0,0,BB,BIH,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,0,2,Check-Out,2016-10-28,100507,Aisha Khan
City Hotel,1,125,2016,August,33,8,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.3,0,0,Canceled,2016-04-05,55346,Manish Yadav
Resort Hotel,0,312,2017,March,10,5,2,5,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,56.0,0,0,Check-Out,2017-03-12,34151,Neha Gupta
City Hotel,0,42,2016,March,11,11,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,81.9,0,0,Check-Out,2016-03-13,85421,Amit Singh
City Hotel,0,75,2015,September,38,19,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-23,43624,Kunal Joshi
City Hotel,1,334,2015,September,38,16,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,75570,Kunal Joshi
City Hotel,1,188,2016,June,25,15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,119.0,,39,Transient,130.0,0,0,Canceled,2016-01-18,53149,Manish Yadav
City Hotel,1,108,2017,August,34,20,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,0,Transient,71.1,0,0,Canceled,2017-07-11,73500,Neha Gupta
City Hotel,0,42,2016,April,14,2,0,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,117.9,0,0,Check-Out,2016-04-03,86555,Manish Yadav
Resort Hotel,0,18,2016,July,27,1,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,129.0,0,1,Check-Out,2016-07-04,25711,Rohan Mehta
City Hotel,1,205,2016,August,32,4,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7.0,,0,Transient,80.75,0,0,Canceled,2016-01-14,55196,Aisha Khan
Resort Hotel,0,7,2017,February,6,10,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,66.0,0,2,Check-Out,2017-02-12,33136,Diya Kapoor
City Hotel,1,274,2017,August,33,16,0,4,2,2.0,0,BB,BEL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,179.1,0,1,Canceled,2016-11-16,73302,Sameer Shah
City Hotel,0,67,2016,April,18,30,1,1,3,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,219.6,1,2,Check-Out,2016-05-02,88276,Sahil Bansal
Resort Hotel,1,138,2016,April,18,25,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,E,E,0,Non Refund,,,0,Transient,65.0,0,0,Canceled,2016-01-18,5427,Sameer Shah
Resort Hotel,0,155,2017,February,7,15,6,15,2,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96.0,,0,Transient,45.0,0,1,Check-Out,2017-03-08,34045,Sameer Shah
City Hotel,0,4,2017,January,3,17,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1,Check-Out,2017-01-20,104778,Arjun Sharma
City Hotel,0,58,2016,September,40,29,0,1,2,1.0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,160.8,0,2,Check-Out,2016-09-30,98582,Arjun Sharma
City Hotel,1,317,2016,September,37,9,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,58.0,,56,Transient,90.0,0,0,Canceled,2015-12-23,82323,Tanvi Jain
Resort Hotel,0,94,2017,February,7,13,1,3,3,0.0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient-Party,88.0,0,0,Check-Out,2017-02-17,33310,Kritika Rao
City Hotel,1,19,2016,November,46,7,1,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,150.0,0,0,Canceled,2016-10-24,60278,Priya Nair
City Hotel,1,211,2016,May,21,20,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,111,Transient,100.0,0,0,Canceled,2016-03-18,51566,Kritika Rao
City Hotel,1,215,2017,June,26,28,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,110.0,0,0,Canceled,2016-11-25,71241,Kunal Joshi
City Hotel,1,40,2016,April,15,6,0,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,189.9,0,0,Canceled,2016-03-12,49198,Sameer Shah
City Hotel,0,29,2016,October,41,5,1,4,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,161.0,0,2,Check-Out,2016-10-10,99286,Arjun Sharma
Resort Hotel,0,31,2016,April,17,18,1,1,1,0.0,0,BB,DEU,Groups,Corporate,0,0,0,D,D,1,No Deposit,,,0,Transient,75.0,0,0,Check-Out,2016-04-20,23370,Sahil Bansal
City Hotel,1,115,2017,August,34,25,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,195.0,0,2,Canceled,2017-08-15,73620,Manish Yadav
City Hotel,0,22,2017,March,11,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,,433.0,0,Transient,65.0,0,0,Check-Out,2017-03-16,107740,Tanvi Jain
Resort Hotel,1,82,2016,February,7,7,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,67.0,,0,Transient-Party,86.0,0,0,Canceled,2015-11-17,18456,Arjun Sharma
City Hotel,1,57,2017,March,13,29,0,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.2,0,0,Canceled,2017-02-13,65319,Vivek Patel
City Hotel,0,91,2016,July,30,20,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,126.0,0,2,Check-Out,2016-07-22,93562,Sameer Shah
Resort Hotel,1,170,2017,June,26,26,1,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,3,No Deposit,314.0,,0,Transient,118.4,0,0,Canceled,2017-05-05,12488,Priya Nair
City Hotel,0,241,2015,October,43,19,1,2,2,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Check-Out,2015-10-22,74862,Aisha Khan
Resort Hotel,0,307,2017,June,23,8,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,98.4,0,0,Check-Out,2017-06-22,37654,Rohan Mehta
City Hotel,1,89,2015,July,31,27,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,76.5,0,0,Canceled,2015-07-06,40598,Priya Nair
Resort Hotel,0,24,2016,June,26,25,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,95.69,0,1,Check-Out,2016-06-28,25551,Amit Singh
City Hotel,1,177,2017,August,35,31,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,52.0,,0,Transient,95.1,0,1,Canceled,2017-07-26,73792,Sameer Shah
City Hotel,0,11,2015,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-18,41534,Kunal Joshi
Resort Hotel,0,81,2016,July,29,15,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,194.29,0,2,Check-Out,2016-07-22,26221,Diya Kapoor
Resort Hotel,0,46,2016,December,53,30,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,162.0,0,0,Check-Out,2017-01-01,31688,Manish Yadav
City Hotel,0,1,2017,May,19,9,0,1,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,,0,Transient,110.5,0,0,Check-Out,2017-05-10,111501,Tanvi Jain
City Hotel,1,181,2017,May,21,25,0,2,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,130.0,0,0,Canceled,2016-11-25,69157,Manish Yadav
Resort Hotel,0,7,2017,May,18,6,0,1,3,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,200.7,1,1,Check-Out,2017-05-07,36106,Amit Singh
City Hotel,0,43,2016,August,32,5,2,2,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,168.3,0,2,Check-Out,2016-08-09,94851,Kritika Rao
City Hotel,0,229,2016,October,44,27,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,70.44,0,2,Check-Out,2016-10-30,100679,Diya Kapoor
Resort Hotel,0,7,2017,April,15,11,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240.0,,0,Transient-Party,105.0,0,1,Check-Out,2017-04-12,35139,Amit Singh
City Hotel,1,199,2016,October,44,28,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,,0,Transient-Party,95.0,0,0,Canceled,2016-10-21,59528,Neha Gupta
City Hotel,0,188,2015,August,35,23,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,89.25,0,1,Check-Out,2015-08-28,77112,Kritika Rao
City Hotel,0,26,2017,April,17,29,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,115.0,0,1,Check-Out,2017-04-30,110731,Vivek Patel
City Hotel,0,90,2017,May,21,21,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,117.0,0,1,Check-Out,2017-05-24,112549,Neha Gupta
City Hotel,1,186,2017,May,22,30,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,0,Transient,130.0,0,0,Canceled,2016-11-25,69517,Vivek Patel
Resort Hotel,0,56,2017,May,21,24,0,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,,251.0,0,Transient,62.0,0,0,Check-Out,2017-05-25,36706,Manish Yadav
Resort Hotel,0,20,2015,July,31,30,1,3,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,193.0,0,1,Check-Out,2015-08-03,905,Kunal Joshi
City Hotel,1,262,2015,July,28,6,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01,74426,Rohan Mehta
Resort Hotel,1,14,2016,October,44,25,0,3,2,0.0,0,BB,FIN,Complementary,Direct,0,1,1,A,E,0,No Deposit,,,0,Transient,0.0,0,2,Canceled,2016-10-18,14574,Amit Singh
City Hotel,1,443,2016,October,41,7,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,391,Transient,65.0,0,0,Canceled,2016-09-20,58280,Kunal Joshi
City Hotel,0,97,2015,October,41,7,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-10-09,44620,Sameer Shah
City Hotel,1,250,2016,September,40,26,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,95.0,0,0,Canceled,2016-06-28,57640,Priya Nair
City Hotel,1,72,2017,August,33,17,0,3,2,1.0,0,BB,FRA,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient,138.02,0,2,Canceled,2017-06-06,73349,Kunal Joshi
Resort Hotel,1,112,2016,February,7,12,0,2,2,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0,Canceled,2016-02-10,4123,Priya Nair
City Hotel,1,312,2015,August,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,75855,Aisha Khan
City Hotel,0,39,2015,August,33,14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Check-Out,2015-08-16,41323,Tanvi Jain
City Hotel,1,302,2016,September,38,16,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,70,Transient,100.0,0,0,Canceled,2016-01-28,57097,Priya Nair
City Hotel,1,346,2015,September,40,28,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01,74667,Sahil Bansal
City Hotel,0,9,2016,June,25,17,0,2,3,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,177.0,0,2,Check-Out,2016-06-19,91357,Aisha Khan
City Hotel,0,124,2016,June,27,30,0,2,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient-Party,97.55,0,0,Check-Out,2016-07-02,92264,Tanvi Jain
Resort Hotel,1,54,2016,July,29,15,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,160.0,0,0,Canceled,2016-06-13,7077,Kritika Rao
City Hotel,1,161,2017,May,18,5,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,30.0,,0,Transient,120.0,0,0,Canceled,2016-11-25,67702,Rohan Mehta
City Hotel,0,3,2016,September,40,26,3,7,1,0.0,0,BB,PRT,Corporate,Corporate,1,4,46,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2016-10-06,76804,Neha Gupta
City Hotel,0,69,2015,October,44,25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0,Check-Out,2015-10-28,45361,Tanvi Jain
City Hotel,1,420,2016,September,36,3,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,35.0,,0,Transient,75.0,0,0,Canceled,2015-10-12,56432,Arjun Sharma
City Hotel,1,327,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-02,75522,Arjun Sharma
City Hotel,0,7,2015,September,39,21,1,2,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Contract,136.0,0,2,Check-Out,2015-09-24,77774,Diya Kapoor
